chrom	pos	coverage	rolling_mean	peak	trough	PTR	log2_PTR
NZ_CP040530.1	3220001	535.866	577.314098	False	False	0.9282052904240701	-0.10748417453200593
NZ_CP040530.1	3221001	564.247	577.184496	False	False	0.9775851636874182	-0.032705704613091885
NZ_CP040530.1	3222001	616.034	577.253552	False	False	1.0671809603693871	0.09380483266802872
NZ_CP040530.1	3223001	577.852	577.239588	False	False	1.0010609320856212	0.001529790100360108
NZ_CP040530.1	3224001	618.537	577.282642	False	False	1.0714630148190045	0.0995820513601255
NZ_CP040530.1	3225001	562.014	577.28458	False	False	0.9735475699004467	-0.038676620633362725
NZ_CP040530.1	3226001	519.328	577.194889	False	False	0.8997446268100964	-0.15241251335011238
NZ_CP040530.1	3227001	521.789	577.1313349999999	False	False	0.9041079011937553	-0.14543313283583736
NZ_CP040530.1	3228001	464.058	577.0246780000001	False	False	0.8042255690145715	-0.3143278899302433
NZ_CP040530.1	3229001	541.829	576.92775	False	False	0.9391626594491251	-0.09055304599912581
NZ_CP040530.1	3230001	589.447	576.8946550000001	False	False	1.0217584699237678	0.03105420270906763
NZ_CP040530.1	3231001	582.996	576.832079	False	False	1.0106858152041158	0.015334586466924014
NZ_CP040530.1	3232001	606.706	576.861068	False	False	1.0517367762457492	0.07277367884869032
NZ_CP040530.1	3233001	575.292	576.8303230000001	False	False	0.997333144707096	-0.003852598353390237
NZ_CP040530.1	3234001	568.439	576.8252529999999	False	False	0.9854613629407104	-0.0211287863649715
NZ_CP040530.1	3235001	539.298	576.793693	False	False	0.9349928866160471	-0.0969727058045114
NZ_CP040530.1	3236001	647.394	576.8007019999999	False	False	1.1223876769830978	0.16657107439389057
NZ_CP040530.1	3237001	675.436	576.8990229999999	False	False	1.1708045482337386	0.22750025531908444
NZ_CP040530.1	3238001	583.69	576.9011260000001	False	False	1.011767829345509	0.016878272364596797
NZ_CP040530.1	3239001	564.724	576.783963	False	False	0.9790910223348219	-0.030485107002388045
NZ_CP040530.1	3240001	599.657	576.787059	False	False	1.0396505792616961	0.05609872810606851
NZ_CP040530.1	3241001	607.935	576.7102000000001	False	False	1.054142964698734	0.07607054105004143
NZ_CP040530.1	3242001	591.992	576.6427219999999	False	False	1.0266183503483115	0.03789995342646311
NZ_CP040530.1	3243001	569.257	576.624791	False	False	0.9872225559584031	-0.018552737477040258
NZ_CP040530.1	3244001	545.86	576.657016	False	False	0.9465938761768226	-0.0791825060436095
NZ_CP040530.1	3245001	517.839	576.704153	False	False	0.8979283351892214	-0.15532778866578367
NZ_CP040530.1	3246001	603.815	576.797951	False	False	1.0468397104274736	0.06604055719266692
NZ_CP040530.1	3247001	597.39	576.882566	False	False	1.0355487151261908	0.05039542359013528
NZ_CP040530.1	3248001	677.441	576.96133	False	False	1.174153214046425	0.2316206765251616
NZ_CP040530.1	3249001	545.901	576.9937510000001	False	False	0.946112499578873	-0.07991635430928007
NZ_CP040530.1	3250001	621.858	577.0839840000001	False	False	1.0775866550474218	0.10780388952818526
NZ_CP040530.1	3251001	659.146	577.129281	False	False	1.1421115193772329	0.19170352688062686
NZ_CP040530.1	3252001	557.691	577.099177	False	False	0.966369425267782	-0.049353284587298
NZ_CP040530.1	3253001	522.6	577.088454	False	False	0.9055804121147779	-0.1430853421620203
NZ_CP040530.1	3254001	592.107	577.0710339999999	False	False	1.0260556588601881	0.03710899272236852
NZ_CP040530.1	3255001	571.906	577.0323440000001	False	False	0.9911160196593761	-0.012874146264631832
NZ_CP040530.1	3256001	574.835	576.9954169999999	False	False	0.9962557466899259	-0.005411953879965911
NZ_CP040530.1	3257001	556.677	576.791064	False	False	0.9651276428235372	-0.05120833645416671
NZ_CP040530.1	3258001	522.648	576.6348939999999	False	False	0.9063759502559693	-0.14181851363489223
NZ_CP040530.1	3259001	480.78	576.5793820000001	False	False	0.8338487552785921	-0.2621423656503488
NZ_CP040530.1	3260001	546.083	576.578756	False	False	0.9471091231117089	-0.07839743656184146
NZ_CP040530.1	3261001	550.176	576.6754890000001	False	False	0.9540478319167818	-0.0678664962254934
NZ_CP040530.1	3262001	538.641	576.5891039999999	False	False	0.9341851870998936	-0.09821952565051326
NZ_CP040530.1	3263001	592.462	576.6112710000001	False	False	1.0274894539825945	0.039123586349690515
NZ_CP040530.1	3264001	609.335	576.6770409999999	False	False	1.0566312800373825	0.07947202453049042
NZ_CP040530.1	3265001	544.52	576.68278	False	False	0.9442279514571252	-0.08279290401100518
NZ_CP040530.1	3266001	593.639	576.6500789999999	False	False	1.0294614040970245	0.04188974239211234
NZ_CP040530.1	3267001	506.546	576.540755	False	False	0.878595304160241	-0.1867293062270468
NZ_CP040530.1	3268001	539.799	576.471524	False	False	0.9363845004076905	-0.09482704058483891
NZ_CP040530.1	3269001	584.399	576.461172	False	False	1.0137699265545677	0.019730272182545014
NZ_CP040530.1	3270001	553.519	576.4103660000001	False	False	0.9602863387783	-0.05846344119918634
NZ_CP040530.1	3271001	552.426	576.3619399999999	False	False	0.9584706443315812	-0.06119384862335988
NZ_CP040530.1	3272001	671.237	576.593323	False	False	1.1641428598367587	0.21926811196729631
NZ_CP040530.1	3273001	607.019	576.74925	False	False	1.0524833799090334	0.07379745142740966
NZ_CP040530.1	3274001	587.821	576.847725	False	False	1.019022827904886	0.027186370773877703
NZ_CP040530.1	3275001	476.265	576.713848	False	False	0.8258254967375085	-0.2760911335676085
NZ_CP040530.1	3276001	498.185	576.631536	False	False	0.863957256753297	-0.21096815633593008
NZ_CP040530.1	3277001	543.858	576.52482	False	False	0.9433383978160732	-0.08415270227404771
NZ_CP040530.1	3278001	499.008	576.342585	False	False	0.8658183743267903	-0.20786367725594826
NZ_CP040530.1	3279001	528.63	576.2461310000001	False	False	0.9173684152683707	-0.12442685818921534
NZ_CP040530.1	3280001	521.723	576.083969	False	False	0.9056370738898307	-0.14299507618067353
NZ_CP040530.1	3281001	512.77	576.0258690000001	False	False	0.8901857149058005	-0.1678217452990666
NZ_CP040530.1	3282001	536.836	575.904949	False	False	0.9321607687729734	-0.1013492984744382
NZ_CP040530.1	3283001	569.035	575.8802969999999	False	False	0.9881133335596651	-0.01725157090399587
NZ_CP040530.1	3284001	557.557	575.9513900000001	False	False	0.9680625998662837	-0.046827752349733354
NZ_CP040530.1	3285001	669.958	576.0472149999999	False	False	1.1630261939552993	0.2178835899012877
NZ_CP040530.1	3286001	562.028	576.007939	False	False	0.975729607087933	-0.03544668947581858
NZ_CP040530.1	3287001	584.537	576.047126	False	False	1.0147381587665452	0.021107504964448347
NZ_CP040530.1	3288001	556.752	576.030939	False	False	0.9665314175077668	-0.049111466283261095
NZ_CP040530.1	3289001	581.963	576.033302	False	False	1.0102940194245922	0.014775212419191315
NZ_CP040530.1	3290001	617.843	576.037664	False	False	1.0725739628025435	0.10107713685231241
NZ_CP040530.1	3291001	578.192	575.9791759999999	False	False	1.0038418472267825	0.005531994194871407
NZ_CP040530.1	3292001	574.605	576.056672	False	False	0.9974799840526801	-0.0036402031239724953
NZ_CP040530.1	3293001	603.934	576.05851	False	False	1.04839003246389	0.0681755424652759
NZ_CP040530.1	3294001	516.545	576.0965029999999	False	False	0.8966292926794595	-0.15741646220290562
NZ_CP040530.1	3295001	552.877	576.059932	False	False	0.9597560414946547	-0.05926035827625262
NZ_CP040530.1	3296001	563.092	576.02813	False	False	0.9775425377229406	-0.03276861228662163
NZ_CP040530.1	3297001	571.675	576.115888	False	False	0.9922916758719904	-0.011163843748218303
NZ_CP040530.1	3298001	617.498	576.2121710000001	False	False	1.071650393861604	0.09983432995174707
NZ_CP040530.1	3299001	658.493	576.3084759999999	False	False	1.1426050933181142	0.19232686605883598
NZ_CP040530.1	3300001	613.153	576.31272	False	False	1.0639241139775641	0.08939525206788392
NZ_CP040530.1	3301001	645.756	576.5070619999999	False	False	1.1201181088047107	0.16365086264272935
NZ_CP040530.1	3302001	619.85	576.5835500000001	False	False	1.0750393416530872	0.10438945699543464
NZ_CP040530.1	3303001	611.924	576.646255	False	False	1.0611774457808627	0.0856659180276371
NZ_CP040530.1	3304001	492.982	576.518473	False	False	0.8551018277605131	-0.2258318647627794
NZ_CP040530.1	3305001	560.413	576.5524110000001	False	False	0.972007035800948	-0.04096133817729434
NZ_CP040530.1	3306001	521.09	576.455389	False	False	0.9039554663613355	-0.14567639530247223
NZ_CP040530.1	3307001	600.816	576.426934	False	False	1.0423107675256549	0.05978548483737811
NZ_CP040530.1	3308001	558.037	576.3618710000001	False	False	0.9682059623961488	-0.046614116271252753
NZ_CP040530.1	3309001	622.529	576.307515	False	False	1.0802028149849825	0.11130221303925891
NZ_CP040530.1	3310001	618.041	576.409462	False	False	1.07222563254869	0.1006085295891132
NZ_CP040530.1	3311001	556.765	576.484625	False	False	0.9657933201600996	-0.05021360963857169
NZ_CP040530.1	3312001	508.539	576.3308989999999	False	False	0.88237330478441	-0.18053895041967824
NZ_CP040530.1	3313001	528.641	576.162827	False	False	0.917520144006097	-0.12418826244794187
NZ_CP040530.1	3314001	552.42	576.028927	False	False	0.9590143378337664	-0.06037571033525577
NZ_CP040530.1	3315001	583.101	575.957644	False	False	1.01240257174189	0.017783077352383315
NZ_CP040530.1	3316001	554.962	575.957472	False	False	0.9635468363191926	-0.05357329979017113
NZ_CP040530.1	3317001	588.46	576.008804	False	False	1.021616329322633	0.030853490102870695
NZ_CP040530.1	3318001	446.346	575.80011	False	False	0.7751752600394606	-0.3674055674624644
NZ_CP040530.1	3319001	480.416	575.605973	False	False	0.8346265023903775	-0.2607973628073629
NZ_CP040530.1	3320001	501.883	575.470179	False	False	0.8721268595917981	-0.19739009016921358
NZ_CP040530.1	3321001	481.713	575.407537	False	False	0.837168387663994	-0.2564102599080005
NZ_CP040530.1	3322001	547.036	575.340128	False	False	0.9508045300118539	-0.07277931801628254
NZ_CP040530.1	3323001	608.808	575.334111	False	False	1.0581816519479756	0.08158730785774386
NZ_CP040530.1	3324001	478.827	575.183856	False	False	0.832476424720794	-0.2645186784632143
NZ_CP040530.1	3325001	588.153	575.0934490000001	False	False	1.0227085720115723	0.03239509756427688
NZ_CP040530.1	3326001	585.343	575.0721149999999	False	False	1.0178601687198832	0.02553938091201733
NZ_CP040530.1	3327001	620.439	575.1984060000001	False	False	1.0786521546793018	0.10922969742401381
NZ_CP040530.1	3328001	636.729	575.1529919999999	False	False	1.1070602237256555	0.1467337064076859
NZ_CP040530.1	3329001	661.798	575.2232520000001	False	False	1.1505063428833713	0.20226893733962947
NZ_CP040530.1	3330001	542.964	575.182053	False	False	0.9439863381829128	-0.08316211451463733
NZ_CP040530.1	3331001	573.377	575.180254	False	False	0.9968648888979418	-0.004530114161515431
NZ_CP040530.1	3332001	652.536	575.247379	False	False	1.1343571893093318	0.181874991342593
NZ_CP040530.1	3333001	669.115	575.401171	False	False	1.1628669417497588	0.21768602934786763
NZ_CP040530.1	3334001	600.536	575.316921	False	False	1.0438351073633727	0.061893830128439555
NZ_CP040530.1	3335001	577.378	575.27579	False	False	1.0036542646788595	0.00526238031036282
NZ_CP040530.1	3336001	582.869	575.308541	False	False	1.0131415726713504	0.018835785116260124
NZ_CP040530.1	3337001	487.432	575.327302	False	False	0.8472255676126421	-0.2391819671820152
NZ_CP040530.1	3338001	620.527	575.3797850000001	False	False	1.0784650698147138	0.10897945009950276
NZ_CP040530.1	3339001	489.238	575.295951	False	False	0.8504109913333981	-0.23376785145236262
NZ_CP040530.1	3340001	466.973	575.085838	False	False	0.8120057374808802	-0.30043817362719455
NZ_CP040530.1	3341001	557.687	575.012721	False	False	0.96986897790736	-0.04413823180476709
NZ_CP040530.1	3342001	467.383	574.9549689999999	False	False	0.8129036623736007	-0.29884370697964463
NZ_CP040530.1	3343001	582.242	575.081624	False	False	1.0124510603385233	0.01785217297174804
NZ_CP040530.1	3344001	575.369	575.211504	False	False	1.0002738053722933	0.00039496358366789626
NZ_CP040530.1	3345001	636.778	575.2691560000001	False	False	1.1069218527683413	0.1465533733360684
NZ_CP040530.1	3346001	612.409	575.2842430000001	False	False	1.0645328938724294	0.09022052949282207
NZ_CP040530.1	3347001	598.735	575.241769	False	False	1.0408406208764023	0.05774917231185814
NZ_CP040530.1	3348001	602.42	575.228288	False	False	1.047271166191326	0.06663504252449015
NZ_CP040530.1	3349001	508.49	575.208714	False	False	0.8840095562251862	-0.17786612951933467
NZ_CP040530.1	3350001	488.408	575.110827	False	False	0.8492415323629441	-0.23575316656815706
NZ_CP040530.1	3351001	584.414	575.136862	False	False	1.0161303136921869	0.023085432485807075
NZ_CP040530.1	3352001	637.246	575.1412730000001	False	False	1.1079816906132556	0.14793404106245384
NZ_CP040530.1	3353001	552.755	575.2004370000001	False	False	0.9609780598967103	-0.05742460170263798
NZ_CP040530.1	3354001	638.546	575.195422	False	False	1.1101374864558642	0.1507383601294659
NZ_CP040530.1	3355001	600.677	575.2102560000001	False	False	1.0442738002919056	0.06250002468032229
NZ_CP040530.1	3356001	495.241	575.1728130000001	False	False	0.8610299179770166	-0.21586472745433913
NZ_CP040530.1	3357001	533.579	575.123663	False	False	0.9277639476990186	-0.10817030979727542
NZ_CP040530.1	3358001	565.954	575.0706429999999	False	False	0.9841469163641519	-0.023054393460522862
NZ_CP040530.1	3359001	593.073	575.122375	False	False	1.0312118355680389	0.04434072720759233
NZ_CP040530.1	3360001	553.475	574.9785860000001	False	False	0.9626010663291031	-0.05499007342661222
NZ_CP040530.1	3361001	588.407	574.998184	False	False	1.0233197536498655	0.033257010113400064
NZ_CP040530.1	3362001	648.892	575.0076440000001	False	False	1.1284928240014838	0.1743972445728248
NZ_CP040530.1	3363001	539.859	575.02788	False	False	0.9388396959117878	-0.09104925187125124
NZ_CP040530.1	3364001	578.232	575.0440679999999	False	False	1.0055438046880263	0.007975931399243194
NZ_CP040530.1	3365001	594.207	575.026178	False	False	1.0333564326874871	0.04733796473114079
NZ_CP040530.1	3366001	585.857	575.086946	False	False	1.0187276968724654	0.02676847459406019
NZ_CP040530.1	3367001	623.828	575.2084380000001	False	False	1.0845251195706553	0.11706346883344168
NZ_CP040530.1	3368001	514.051	575.219449	False	False	0.8936606731459805	-0.16220095710180157
NZ_CP040530.1	3369001	616.409	575.203892	False	False	1.0716356557615225	0.09981448884476678
NZ_CP040530.1	3370001	607.554	575.2135800000001	False	False	1.0562233249082886	0.07891490635720466
NZ_CP040530.1	3371001	528.288	575.2361080000001	False	False	0.9183846296380268	-0.12282959805076069
NZ_CP040530.1	3372001	571.596	575.206906	False	False	0.9937224223799566	-0.009085176481235567
NZ_CP040530.1	3373001	528.283	575.112155	False	False	0.9185738736473062	-0.12253234430857436
NZ_CP040530.1	3374001	615.703	575.1339869999999	False	False	1.0705383683054712	0.09833650312377172
NZ_CP040530.1	3375001	529.472	575.00736	False	False	0.9208090832089524	-0.11902603005766438
NZ_CP040530.1	3376001	505.922	574.850051	False	False	0.8800938594680581	-0.18427070367347625
NZ_CP040530.1	3377001	535.271	574.8560880000001	False	False	0.931139134078371	-0.10293133843799482
NZ_CP040530.1	3378001	576.178	574.895265	False	False	1.0022312498955788	0.0032154272809509265
NZ_CP040530.1	3379001	556.73	574.905355	False	False	0.9683854832070576	-0.04634664242181023
NZ_CP040530.1	3380001	544.936	574.8892569999999	False	False	0.9478973443401815	-0.07719726870747991
NZ_CP040530.1	3381001	549.104	574.9768080000001	False	False	0.955001997228382	-0.06642434457827526
NZ_CP040530.1	3382001	526.632	574.908179	False	False	0.9160280184498818	-0.12653636833315762
NZ_CP040530.1	3383001	592.444	574.967164	False	False	1.0303962332012406	0.04319922454359998
NZ_CP040530.1	3384001	487.447	574.928262	False	False	0.847839690997831	-0.2381365881954883
NZ_CP040530.1	3385001	512.055	574.924934	False	False	0.8906467083231425	-0.16707482164329487
NZ_CP040530.1	3386001	557.547	574.913482	False	False	0.9697928774611689	-0.044251436831799836
NZ_CP040530.1	3387001	580.846	574.891944	False	False	1.0103568262908205	0.014864897536897455
NZ_CP040530.1	3388001	561.186	574.899803	False	False	0.9761457510883857	-0.03483151813064986
NZ_CP040530.1	3389001	527.477	574.8052069999999	False	False	0.9176621811639227	-0.12396494261664691
NZ_CP040530.1	3390001	550.53	574.709117	False	False	0.9579280782490179	-0.062010753172877325
NZ_CP040530.1	3391001	535.763	574.5739380000001	False	False	0.9324526654740124	-0.100897603856405
NZ_CP040530.1	3392001	642.166	574.5500820000001	False	False	1.1176849853795687	0.1605136281901532
NZ_CP040530.1	3393001	566.332	574.578549	False	False	0.9856476559830639	-0.02085608298167257
NZ_CP040530.1	3394001	523.687	574.613669	False	False	0.9113723328429907	-0.13388752054748954
NZ_CP040530.1	3395001	476.878	574.497581	False	False	0.8300783428363991	-0.2686805903702696
NZ_CP040530.1	3396001	485.259	574.522868	False	False	0.8446295648583304	-0.2436093477150085
NZ_CP040530.1	3397001	568.614	574.563003	False	False	0.9896460388696486	-0.01501547805735823
NZ_CP040530.1	3398001	613.86	574.6214100000001	False	False	1.068285986768227	0.09529791711973452
NZ_CP040530.1	3399001	582.323	574.656612	False	False	1.0133408157844357	0.019119475765380128
NZ_CP040530.1	3400001	660.53	574.86338	False	False	1.1490208334369811	0.2004049564032893
NZ_CP040530.1	3401001	602.614	574.9109619999999	False	False	1.0481866581629036	0.06789565087084072
NZ_CP040530.1	3402001	546.328	574.8553169999999	False	False	0.9503747879572976	-0.07343153081459067
NZ_CP040530.1	3403001	543.074	574.740939	False	False	0.9449022388154603	-0.08176302150282858
NZ_CP040530.1	3404001	547.738	574.742081	False	False	0.9530153056602099	-0.06942871052888701
NZ_CP040530.1	3405001	563.281	574.6432269999999	False	False	0.9802273367784774	-0.02881171340718755
NZ_CP040530.1	3406001	658.165	574.673544	False	False	1.145285017679533	0.19570667467453048
NZ_CP040530.1	3407001	595.513	574.7848710000001	False	False	1.036062412296861	0.05111091344826933
NZ_CP040530.1	3408001	599.072	574.8817209999999	False	False	1.0420787061344052	0.059464245621817256
NZ_CP040530.1	3409001	524.635	574.884983	False	False	0.9125912408813085	-0.13195928813178553
NZ_CP040530.1	3410001	512.548	574.912464	False	False	0.8915235485310334	-0.1656551894652969
NZ_CP040530.1	3411001	600.561	574.943513	False	False	1.044556528460214	0.06289056911393626
NZ_CP040530.1	3412001	541.295	575.02858	False	False	0.9413358202126231	-0.087218600705888
NZ_CP040530.1	3413001	477.927	575.005468	False	False	0.8311694872439023	-0.26678540191798567
NZ_CP040530.1	3414001	517.689	574.8635549999999	False	False	0.9005423904460251	-0.15113390643281716
NZ_CP040530.1	3415001	552.585	574.8351190000001	False	False	0.961293041666092	-0.05695180404121026
NZ_CP040530.1	3416001	558.464	574.801375	False	False	0.9715773557431036	-0.04159922897474796
NZ_CP040530.1	3417001	431.439	574.650186	False	False	0.7507854526301329	-0.41352739839690783
NZ_CP040530.1	3418001	570.346	574.61825	False	False	0.9925650638489119	-0.010766419114848635
NZ_CP040530.1	3419001	524.445	574.652733	False	False	0.9126294366723217	-0.1318989065253713
NZ_CP040530.1	3420001	552.19	574.584302	False	False	0.9610252108836765	-0.05735381670854658
NZ_CP040530.1	3421001	585.689	574.637337	False	False	1.0192324137127902	0.02748306414239776
NZ_CP040530.1	3422001	610.659	574.733371	False	False	1.0625083400629611	0.08747416559881178
NZ_CP040530.1	3423001	593.222	574.7484599999999	False	False	1.0321419565004142	0.0456414066670382
NZ_CP040530.1	3424001	606.171	574.7699180000001	False	False	1.0546324381576282	0.07674027661649276
NZ_CP040530.1	3425001	649.167	574.8705209999999	False	False	1.1292403702850509	0.17535261109556352
NZ_CP040530.1	3426001	606.354	574.8798390000001	False	False	1.054749112535846	0.0768998736765598
NZ_CP040530.1	3427001	562.859	574.8398050000001	False	False	0.9791580108131168	-0.030386402553837823
NZ_CP040530.1	3428001	507.08	574.723195	False	False	0.8823030015345038	-0.18065390198296327
NZ_CP040530.1	3429001	599.008	574.70836	False	False	1.0422816887507953	0.05974523543115825
NZ_CP040530.1	3430001	677.153	574.7563769999999	False	False	1.1781565670214393	0.23653127385094214
NZ_CP040530.1	3431001	574.563	574.6878899999999	False	False	0.9997826820398114	-0.0003135576155451387
NZ_CP040530.1	3432001	456.089	574.504824	False	False	0.7938819326606734	-0.3330036313863372
NZ_CP040530.1	3433001	522.442	574.368956	False	False	0.9095930316958146	-0.13670689296195043
NZ_CP040530.1	3434001	605.725	574.3182069999999	False	False	1.0546853514605712	0.07681265808517865
NZ_CP040530.1	3435001	575.573	574.290989	False	False	1.0022323369590604	0.0032169920897151556
NZ_CP040530.1	3436001	520.633	574.166879	False	False	0.9067625093714262	-0.14120335164947562
NZ_CP040530.1	3437001	409.505	573.953444	False	False	0.7134812139919836	-0.48705265094302336
NZ_CP040530.1	3438001	505.757	573.899673	False	False	0.8812637884182938	-0.1823541696351531
NZ_CP040530.1	3439001	454.798	573.707763	False	False	0.7927346104256916	-0.33509012972071517
NZ_CP040530.1	3440001	628.608	573.785678	False	False	1.0955449466621228	0.1316486746488606
NZ_CP040530.1	3441001	569.602	573.817731	False	False	0.9926531879859251	-0.010638336214726629
NZ_CP040530.1	3442001	577.978	573.7700629999999	False	False	1.0073338385380348	0.010541883331686498
NZ_CP040530.1	3443001	561.498	573.690736	False	False	0.9787468487202485	-0.030992337533991905
NZ_CP040530.1	3444001	540.603	573.545797	False	False	0.9425629179530017	-0.0853391705229044
NZ_CP040530.1	3445001	603.491	573.4725579999999	False	False	1.052345036534425	0.07360780432913248
NZ_CP040530.1	3446001	581.144	573.4265650000001	False	False	1.0134584539172857	0.01928694765429367
NZ_CP040530.1	3447001	586.987	573.498291	False	False	1.0235200509080504	0.03353936524580072
NZ_CP040530.1	3448001	558.946	573.345162	False	False	0.9748857007011774	-0.036695013151170165
NZ_CP040530.1	3449001	512.266	573.251323	False	False	0.8936150331396618	-0.16227463863908745
NZ_CP040530.1	3450001	469.704	573.135421	False	False	0.819534062613799	-0.2871241810199313
NZ_CP040530.1	3451001	544.326	573.083406	False	False	0.9498198592056251	-0.07427417394279838
NZ_CP040530.1	3452001	536.757	573.021545	False	False	0.9367134703460408	-0.09432028299826342
NZ_CP040530.1	3453001	477.768	572.934711	False	False	0.8338960632462011	-0.26206051743289466
NZ_CP040530.1	3454001	516.593	572.855082	False	False	0.9017865359532586	-0.14914212478603747
NZ_CP040530.1	3455001	623.272	572.8081040000001	False	False	1.088099130664534	0.12180999850301338
NZ_CP040530.1	3456001	493.336	572.676993	False	False	0.8614559446777007	-0.2151510767542411
NZ_CP040530.1	3457001	621.55	572.6693879999999	False	False	1.0853557270988616	0.1181679658128369
NZ_CP040530.1	3458001	695.283	572.709124	False	False	1.2140246607979657	0.27979772772998246
NZ_CP040530.1	3459001	595.704	572.6539710000001	False	False	1.040251234021391	0.056931999813082945
NZ_CP040530.1	3460001	614.864	572.551052	False	False	1.0739024893102458	0.10286300209878084
NZ_CP040530.1	3461001	650.283	572.593943	False	False	1.1356791456664082	0.18355529933311795
NZ_CP040530.1	3462001	702.681	572.68754	False	False	1.2269884551705106	0.2951216746352032
NZ_CP040530.1	3463001	590.977	572.616871	False	False	1.0320635488226821	0.04553180675792611
NZ_CP040530.1	3464001	546.218	572.6170139999999	False	False	0.9538976080791062	-0.06809368006580932
NZ_CP040530.1	3465001	632.564	572.746999	False	False	1.1044387855448197	0.1433134583144575
NZ_CP040530.1	3466001	594.937	572.81129	False	False	1.0386265256747995	0.0546769762641424
NZ_CP040530.1	3467001	571.261	572.812241	False	False	0.9972918857367784	-0.00391228286648854
NZ_CP040530.1	3468001	499.011	572.8032410000001	False	False	0.8711734925396485	-0.19896803748473837
NZ_CP040530.1	3469001	510.502	572.854449	False	False	0.8911548140913539	-0.16625201205121162
NZ_CP040530.1	3470001	568.031	572.9208070000001	False	False	0.9914651258249726	-0.012366067450100122
NZ_CP040530.1	3471001	594.911	572.983993	False	False	1.038268096958862	0.054179018081292246
NZ_CP040530.1	3472001	517.168	572.8955649999999	False	False	0.9027264855855536	-0.14763915885599932
NZ_CP040530.1	3473001	554.823	572.9181990000001	False	False	0.968415737130389	-0.04630157100745673
NZ_CP040530.1	3474001	526.69	572.955289	False	False	0.9192514845604297	-0.12146849355262768
NZ_CP040530.1	3475001	599.167	573.0552859999999	False	False	1.045565785078545	0.06428383650502088
NZ_CP040530.1	3476001	572.026	573.027922	False	False	0.998251530228225	-0.0025247165078975363
NZ_CP040530.1	3477001	570.804	573.046071	False	False	0.9960874507069083	-0.00565568676795002
NZ_CP040530.1	3478001	568.721	573.050698	False	False	0.9924444765269268	-0.01094170364431542
NZ_CP040530.1	3479001	683.194	573.153968	False	False	1.191990351883946	0.25337255849678847
NZ_CP040530.1	3480001	645.483	573.194623	False	False	1.12611489029966	0.1713540238746142
NZ_CP040530.1	3481001	647.84	573.278736	False	False	1.1300611017255662	0.17640078040442855
NZ_CP040530.1	3482001	578.509	573.3025299999999	False	False	1.0090815402471711	0.013042758148094412
NZ_CP040530.1	3483001	547.879	573.271796	False	False	0.9557054852913085	-0.06536199589868523
NZ_CP040530.1	3484001	637.052	573.3293520000001	False	False	1.1111449252994114	0.15204699798258037
NZ_CP040530.1	3485001	662.262	573.453022	False	False	1.1548670502951852	0.20772677638603948
NZ_CP040530.1	3486001	559.294	573.439032	False	False	0.9753329801240317	-0.036033253705522066
NZ_CP040530.1	3487001	510.226	573.3419480000001	False	False	0.8899156982666824	-0.16825941886790735
NZ_CP040530.1	3488001	578.733	573.1986459999999	False	False	1.009655211223231	0.013862708836503054
NZ_CP040530.1	3489001	530.911	573.07152	False	False	0.9264306137565517	-0.1102451671376982
NZ_CP040530.1	3490001	612.208	573.0708810000001	False	False	1.068293679364246	0.09530830575190576
NZ_CP040530.1	3491001	534.381	572.8866009999999	False	False	0.9327866964722396	-0.10038088211052217
NZ_CP040530.1	3492001	541.878	572.8346019999999	False	False	0.9459589174747515	-0.08015056549018473
NZ_CP040530.1	3493001	565.223	572.7236389999999	False	False	0.9869035630987811	-0.019018978631765313
NZ_CP040530.1	3494001	551.584	572.6092389999999	False	False	0.9632816979399106	-0.053970339610323895
NZ_CP040530.1	3495001	516.761	572.432615	False	False	0.9027455572216128	-0.1476086797855813
NZ_CP040530.1	3496001	552.072	572.310384	False	False	0.9646373985763641	-0.05194135103808032
NZ_CP040530.1	3497001	518.42	572.229185	False	False	0.9059656752739725	-0.1424717036115508
NZ_CP040530.1	3498001	542.732	572.147449	False	False	0.9485876428333073	-0.07614702020724677
NZ_CP040530.1	3499001	533.535	572.009624	False	False	0.9327378030268945	-0.10045650516577169
NZ_CP040530.1	3500001	544.947	571.9184929999999	False	False	0.9528403202027602	-0.06969363159528244
NZ_CP040530.1	3501001	596.38	571.883749	False	False	1.042834319112642	0.06050996707979749
NZ_CP040530.1	3502001	548.32	571.868552	False	False	0.9588217398602468	-0.06066547456010054
NZ_CP040530.1	3503001	560.702	571.898767	False	False	0.9804217675468427	-0.028525579283934604
NZ_CP040530.1	3504001	615.052	571.870202	False	False	1.075509788495677	0.10502065516535104
NZ_CP040530.1	3505001	616.111	571.954696	False	False	1.0772024503143514	0.10728941665695947
NZ_CP040530.1	3506001	546.461	571.9813839999999	False	False	0.9553824919588643	-0.06584965621463239
NZ_CP040530.1	3507001	534.357	571.983704	False	False	0.9342171748305612	-0.09817012671873257
NZ_CP040530.1	3508001	506.345	571.975647	False	False	0.8852562214069231	-0.17583301725803804
NZ_CP040530.1	3509001	471.93	571.8617380000001	False	False	0.8252519247930519	-0.2770934965366098
NZ_CP040530.1	3510001	410.63	571.689851	False	False	0.718274076899784	-0.4773936464727806
NZ_CP040530.1	3511001	620.829	571.8889810000001	False	False	1.0855760831663932	0.11846084153140728
NZ_CP040530.1	3512001	574.898	571.8747089999999	False	False	1.005286631761154	0.007606907635183114
